Current Configuration: {'resume': '', 'sched_type': None, 'batch_size': 512, 'base_lr': 0.05, 'wd': 0.0001, 'lambda': 0.005, 'epochs': 600, 'init_lr': 0.1}
Epoch: 0, Loss: 9853.393732802671, Cur LR: 0.1
Epoch: 429, Loss: 3720.116637799725, Cur LR: 0.1
Epoch: 430, Loss: 3748.4010002088253, Cur LR: 0.1
Epoch: 431, Loss: 3713.2900667010604, Cur LR: 0.1
Epoch: 432, Loss: 3703.604662625297, Cur LR: 0.1
Epoch: 433, Loss: 3701.132592926983, Cur LR: 0.1
Epoch: 434, Loss: 3685.12221464721, Cur LR: 0.1
Epoch: 435, Loss: 3690.9382815570957, Cur LR: 0.1
Epoch: 436, Loss: 3670.429497101019, Cur LR: 0.1
Epoch: 437, Loss: 3661.598394813777, Cur LR: 0.1
Epoch: 438, Loss: 3647.107116315351, Cur LR: 0.1
Epoch: 439, Loss: 3646.017803839915, Cur LR: 0.1
Epoch: 440, Loss: 3658.171670781741, Cur LR: 0.1
Epoch: 441, Loss: 3632.750039922366, Cur LR: 0.1
Epoch: 442, Loss: 3651.054363514642, Cur LR: 0.1
Epoch: 443, Loss: 3632.9391736684374, Cur LR: 0.1
Epoch: 444, Loss: 3611.646624103282, Cur LR: 0.1
Epoch: 445, Loss: 3602.315102631193, Cur LR: 0.1
Epoch: 446, Loss: 3609.0362157281843, Cur LR: 0.1
Epoch: 447, Loss: 3606.1827845543426, Cur LR: 0.1
Epoch: 448, Loss: 3601.2080354510613, Cur LR: 0.1
Epoch: 449, Loss: 3604.114285451061, Cur LR: 0.1
Epoch: 450, Loss: 3588.0115222091185, Cur LR: 0.1
Epoch: 451, Loss: 3599.272540782234, Cur LR: 0.1
Epoch: 452, Loss: 3562.7511669614773, Cur LR: 0.1
Epoch: 453, Loss: 3581.0399285082544, Cur LR: 0.1
Epoch: 454, Loss: 3567.901096943788, Cur LR: 0.1
Epoch: 455, Loss: 3552.8828862028313, Cur LR: 0.1
Epoch: 456, Loss: 3551.7929365050127, Cur LR: 0.1
Epoch: 457, Loss: 3548.9265812328035, Cur LR: 0.1
Epoch: 458, Loss: 3521.3336818863, Cur LR: 0.1
Epoch: 459, Loss: 3552.169877346207, Cur LR: 0.1
Epoch: 460, Loss: 3530.2177872567804, Cur LR: 0.1
Epoch: 461, Loss: 3526.2255199120505, Cur LR: 0.1
Epoch: 462, Loss: 3533.6654244668825, Cur LR: 0.1
Epoch: 463, Loss: 3523.470962620381, Cur LR: 0.1
Epoch: 464, Loss: 3512.8224652368303, Cur LR: 0.1
Epoch: 465, Loss: 3519.9962073751963, Cur LR: 0.1
Epoch: 466, Loss: 3490.845500442217, Cur LR: 0.1
Epoch: 467, Loss: 3518.3680780758646, Cur LR: 0.1
Epoch: 468, Loss: 3510.9703207915686, Cur LR: 0.1
Epoch: 469, Loss: 3504.5521462878323, Cur LR: 0.1
Epoch: 470, Loss: 3475.5806616057403, Cur LR: 0.1
Epoch: 471, Loss: 3469.995502591881, Cur LR: 0.1
Epoch: 472, Loss: 3465.939506866646, Cur LR: 0.1
Epoch: 473, Loss: 3465.712669516507, Cur LR: 0.1
Epoch: 474, Loss: 3473.819389679146, Cur LR: 0.1
Epoch: 475, Loss: 3464.0478254594145, Cur LR: 0.1
Epoch: 476, Loss: 3439.6650636301106, Cur LR: 0.1
Epoch: 477, Loss: 3462.819472594831, Cur LR: 0.1
Epoch: 478, Loss: 3476.0899420204387, Cur LR: 0.1
Epoch: 479, Loss: 3441.0703155709507, Cur LR: 0.1
Epoch: 480, Loss: 3447.4071620725244, Cur LR: 0.1
Epoch: 481, Loss: 3440.609325864778, Cur LR: 0.1
Epoch: 482, Loss: 3464.7149097754527, Cur LR: 0.1
Epoch: 483, Loss: 3441.703046690745, Cur LR: 0.1
Epoch: 484, Loss: 3447.259017848367, Cur LR: 0.1
Epoch: 485, Loss: 3424.886448506292, Cur LR: 0.1
Epoch: 486, Loss: 3427.7999029579405, Cur LR: 0.1
Epoch: 487, Loss: 3453.720262443493, Cur LR: 0.1
Epoch: 488, Loss: 3435.9942880306603, Cur LR: 0.1
Epoch: 489, Loss: 3431.70357489436, Cur LR: 0.1
Epoch: 490, Loss: 3403.0026671211676, Cur LR: 0.1
Epoch: 491, Loss: 3417.4404941774765, Cur LR: 0.1
Epoch: 492, Loss: 3433.1784406937886, Cur LR: 0.1
Epoch: 493, Loss: 3413.0547934478177, Cur LR: 0.1
Epoch: 494, Loss: 3382.1054165438272, Cur LR: 0.1
Epoch: 495, Loss: 3438.0256762234644, Cur LR: 0.1
Epoch: 496, Loss: 3398.508356058372, Cur LR: 0.1
Epoch: 497, Loss: 3413.880730395048, Cur LR: 0.1
Epoch: 498, Loss: 3408.652586355149, Cur LR: 0.1
Epoch: 499, Loss: 3414.575163067511, Cur LR: 0.1
Epoch: 500, Loss: 3407.6428268720524, Cur LR: 0.1
Epoch: 501, Loss: 3396.1766288325466, Cur LR: 0.1
Epoch: 502, Loss: 3410.184332313777, Cur LR: 0.1
Epoch: 503, Loss: 3383.5265867605167, Cur LR: 0.1
Epoch: 504, Loss: 3378.9224093455186, Cur LR: 0.1
Epoch: 505, Loss: 3398.173384372543, Cur LR: 0.1
Epoch: 506, Loss: 3375.226736008746, Cur LR: 0.1
Epoch: 507, Loss: 3377.3935331908406, Cur LR: 0.1
Epoch: 508, Loss: 3375.875231856822, Cur LR: 0.1
Epoch: 509, Loss: 3384.5834177844936, Cur LR: 0.1
Epoch: 510, Loss: 3365.45536986537, Cur LR: 0.1
Epoch: 511, Loss: 3384.6803446835706, Cur LR: 0.1
Epoch: 512, Loss: 3370.47407195853, Cur LR: 0.1
Epoch: 513, Loss: 3356.853188568693, Cur LR: 0.1
Epoch: 514, Loss: 3356.437905365566, Cur LR: 0.1
Epoch: 515, Loss: 3356.2299973589807, Cur LR: 0.1
Epoch: 516, Loss: 3368.0106208849256, Cur LR: 0.1
Epoch: 517, Loss: 3347.3154603970133, Cur LR: 0.1
Epoch: 518, Loss: 3373.1874216907436, Cur LR: 0.1
Epoch: 519, Loss: 3356.208975162146, Cur LR: 0.1
Epoch: 520, Loss: 3346.043774874705, Cur LR: 0.1
Epoch: 521, Loss: 3355.846969892393, Cur LR: 0.1
Epoch: 522, Loss: 3325.363566848467, Cur LR: 0.1
Epoch: 523, Loss: 3342.365481586576, Cur LR: 0.1
Epoch: 524, Loss: 3343.793483134333, Cur LR: 0.1
Epoch: 525, Loss: 3337.8049608146616, Cur LR: 0.1
Epoch: 526, Loss: 3329.71233938925, Cur LR: 0.1
Epoch: 527, Loss: 3328.6151606721714, Cur LR: 0.1
Epoch: 528, Loss: 3324.5158752825273, Cur LR: 0.1
Epoch: 529, Loss: 3354.670230505601, Cur LR: 0.1
Epoch: 530, Loss: 3327.369711821934, Cur LR: 0.1
Epoch: 531, Loss: 3337.214421494203, Cur LR: 0.1
Epoch: 532, Loss: 3360.731152036654, Cur LR: 0.1
Epoch: 533, Loss: 3350.5663432955002, Cur LR: 0.1
Epoch: 534, Loss: 3337.360026041669, Cur LR: 0.1
Epoch: 535, Loss: 3325.781105665293, Cur LR: 0.1
Epoch: 536, Loss: 3318.838245319871, Cur LR: 0.1
Epoch: 537, Loss: 3321.226160205384, Cur LR: 0.1
Epoch: 538, Loss: 3317.805490553755, Cur LR: 0.1
Epoch: 539, Loss: 3311.983968098957, Cur LR: 0.1
Epoch: 540, Loss: 3304.875976562502, Cur LR: 0.1
Epoch: 541, Loss: 3303.105791199881, Cur LR: 0.1
Epoch: 542, Loss: 3297.772573027222, Cur LR: 0.1
Epoch: 543, Loss: 3298.3461361291274, Cur LR: 0.1
Epoch: 544, Loss: 3305.995975518377, Cur LR: 0.1
Epoch: 545, Loss: 3303.836017344732, Cur LR: 0.1
Epoch: 546, Loss: 3310.2355834193218, Cur LR: 0.1
Epoch: 547, Loss: 3298.1063132615964, Cur LR: 0.1
Epoch: 548, Loss: 3311.297380171482, Cur LR: 0.1
Epoch: 549, Loss: 3298.357263721008, Cur LR: 0.1
Epoch: 550, Loss: 3294.0767200398, Cur LR: 0.1
Epoch: 551, Loss: 3302.388800854953, Cur LR: 0.1
Epoch: 552, Loss: 3302.6826678581947, Cur LR: 0.1
Epoch: 553, Loss: 3304.918569120972, Cur LR: 0.1
Epoch: 554, Loss: 3285.771975727201, Cur LR: 0.1
Epoch: 555, Loss: 3284.112674737128, Cur LR: 0.1
Epoch: 556, Loss: 3297.0002533534794, Cur LR: 0.1
Epoch: 557, Loss: 3316.196195398489, Cur LR: 0.1
Epoch: 558, Loss: 3290.146651741845, Cur LR: 0.1
Epoch: 559, Loss: 3260.1968203370675, Cur LR: 0.1
Epoch: 560, Loss: 3290.2218255576845, Cur LR: 0.1
Epoch: 561, Loss: 3309.4477477643463, Cur LR: 0.1
Epoch: 562, Loss: 3260.228850358688, Cur LR: 0.1
Epoch: 563, Loss: 3259.7619198973075, Cur LR: 0.1
Epoch: 564, Loss: 3306.1463830336097, Cur LR: 0.1
Epoch: 565, Loss: 3285.950827928462, Cur LR: 0.1
Epoch: 566, Loss: 3273.79500632616, Cur LR: 0.1
Epoch: 567, Loss: 3261.3126412637585, Cur LR: 0.1
Epoch: 568, Loss: 3297.453146496659, Cur LR: 0.1
Epoch: 569, Loss: 3271.8593089745473, Cur LR: 0.1
Epoch: 570, Loss: 3268.2228451135034, Cur LR: 0.1
Epoch: 571, Loss: 3298.0963925535575, Cur LR: 0.1
Epoch: 572, Loss: 3256.2544636276525, Cur LR: 0.1
Epoch: 573, Loss: 3260.0985637160966, Cur LR: 0.1
Epoch: 574, Loss: 3270.6077781053464, Cur LR: 0.1
Epoch: 575, Loss: 3261.486335802376, Cur LR: 0.1
Epoch: 576, Loss: 3286.3707052746663, Cur LR: 0.1
Epoch: 577, Loss: 3257.2023173398193, Cur LR: 0.1
Epoch: 578, Loss: 3260.887629287048, Cur LR: 0.1
Epoch: 579, Loss: 3259.793960667257, Cur LR: 0.1
Epoch: 580, Loss: 3282.120279947916, Cur LR: 0.1
Epoch: 581, Loss: 3250.275693113697, Cur LR: 0.1
Epoch: 582, Loss: 3249.414091674036, Cur LR: 0.1
Epoch: 583, Loss: 3252.599867334904, Cur LR: 0.1
Epoch: 584, Loss: 3243.1058449415286, Cur LR: 0.1
Epoch: 585, Loss: 3252.8028894580393, Cur LR: 0.1
Epoch: 586, Loss: 3230.829662011105, Cur LR: 0.1
Epoch: 587, Loss: 3224.9407260342946, Cur LR: 0.1
Epoch: 588, Loss: 3246.116479645733, Cur LR: 0.1
Epoch: 589, Loss: 3233.280410094831, Cur LR: 0.1
Epoch: 590, Loss: 3245.0939603601623, Cur LR: 0.1
Epoch: 591, Loss: 3247.108234141609, Cur LR: 0.1
Epoch: 592, Loss: 3235.4234289013366, Cur LR: 0.1
Epoch: 593, Loss: 3238.6449243317597, Cur LR: 0.1
Epoch: 594, Loss: 3234.731563544122, Cur LR: 0.1
Epoch: 595, Loss: 3245.133075066333, Cur LR: 0.1
Epoch: 596, Loss: 3254.933991438187, Cur LR: 0.1
Epoch: 597, Loss: 3245.9134099228577, Cur LR: 0.1
Epoch: 598, Loss: 3216.6678213443374, Cur LR: 0.1
Epoch: 599, Loss: 3223.294247801199, Cur LR: 0.1
